link;value
"http://dbpedia.org/resource/Liverpool"; 0.15000000000000002
"http://dbpedia.org/class/yago/AdministrativeDistrict108491826"; 0.13722751296095492
"http://dbpedia.org/class/yago/District108552138"; 0.17566966342298043
"http://dbpedia.org/class/yago/Area108497294"; 0.04649379858607105
"http://dbpedia.org/class/yago/Region108630985"; 0.3578706653386748
"http://dbpedia.org/class/yago/Borough108540532"; 0.015876201923076923
"http://dbpedia.org/class/yago/Capital108518505"; 0.01680588942307692
"http://dbpedia.org/class/yago/Seat108647945"; 0.03368652844551282
"http://dbpedia.org/class/yago/Center108523483"; 0.04060937717013889
"http://dbpedia.org/class/yago/City108524735"; 0.05006520432692308
"http://dbpedia.org/class/yago/Municipality108626283"; 0.064984617053953
"http://dbpedia.org/class/yago/Economy108366753"; 0.02613163670568562
"http://dbpedia.org/class/yago/System108435388"; 0.03633710022993311
"http://dbpedia.org/class/yago/Location100027167"; 0.37938178640243925
"http://dbpedia.org/class/yago/YagoGeoEntity"; 0.15997672149058947
"http://dbpedia.org/class/yago/Region108630039"; 0.006048076923076923
"http://dbpedia.org/class/yago/Site108651247"; 0.06299816979895105
"http://dbpedia.org/class/yago/Tract108673395"; 0.08242768141147047
"http://dbpedia.org/class/yago/Town108665504"; 0.006048076923076923
"http://dbpedia.org/class/yago/GeographicalArea108574314"; 0.13711353798558756
"http://dbpedia.org/class/yago/UrbanArea108675967"; 0.044906790239383015
"http://dbpedia.org/class/yago/PortCitiesAndTownsInTheUnitedKingdom"; 0.00725360576923077
"http://dbpedia.org/ontology/Place"; 0.25981587165815767
"http://www.wikidata.org/entity/Q486972"; 0.06536181154795287
"http://www.wikidata.org/entity/Q56061"; 0.03925728623647556
"http://www.wikidata.org/entity/Q2221906"; 0.018519179938586646
"http://www.wikidata.org/entity/Q15642541"; 0.018519179938586646
"http://www.wikidata.org/entity/Q515"; 0.013303952991452993
"http://www.wikidata.org/entity/Q1048835"; 0.0037694533475783483
"http://dbpedia.org/ontology/City"; 0.013303952991452993
"http://dbpedia.org/ontology/Settlement"; 0.041346688034188034
"http://dbpedia.org/ontology/PopulatedPlace"; 0.1137056959797449
"http://dbpedia.org/class/yago/CitiesInNorthWestEngland"; 0.00858173076923077
"http://dbpedia.org/class/yago/EconomiesByCityInEngland"; 0.0032692307692307695
"http://dbpedia.org/class/yago/EuropeanCapitalsOfCulture"; 0.0032692307692307695
"http://dbpedia.org/class/yago/NUTS3StatisticalRegionsOfTheUnitedKingdom"; 0.0032692307692307695
"http://dbpedia.org/class/yago/PopulatedCoastalPlacesInMerseyside"; 0.0032692307692307695
"http://dbpedia.org/class/yago/PopulatedPlacesEstablishedInThe13thCentury"; 0.0032692307692307695
"http://dbpedia.org/class/yago/LocalGovernmentDistrictsOfNorthWestEngland"; 0.00858173076923077
"http://dbpedia.org/class/yago/MetropolitanBoroughs"; 0.00858173076923077
"http://dbpedia.org/class/yago/TownsInMerseyside"; 0.0032692307692307695
"http://dbpedia.org/class/yago/WorldHeritageSitesInEngland"; 0.0032692307692307695
"http://dbpedia.org/resource/Liverpool_F.C."; 0.15000000000000002
"http://dbpedia.org/class/yago/AssociationFootballClubsEstablishedIn1892"; 0.0075000000000000015
"http://dbpedia.org/class/yago/G-14Clubs"; 0.0075000000000000015
"http://dbpedia.org/resource/London"; 0.15000000000000002
"http://dbpedia.org/class/yago/ArthurianLocations"; 0.003984375
"http://dbpedia.org/class/yago/BritishCapitals"; 0.003984375
"http://dbpedia.org/class/yago/CapitalsInEurope"; 0.003984375
"http://dbpedia.org/class/yago/GeographicPoint108578706"; 0.010249804687500001
"http://dbpedia.org/class/yago/Point108620061"; 0.012696708984375001
"http://dbpedia.org/class/yago/Port108633957"; 0.00737109375
"http://dbpedia.org/class/yago/RobinHoodLocations"; 0.003984375
"http://dbpedia.org/class/yago/StaplePorts"; 0.003984375
"http://dbpedia.org/class/yago/PopulatedPlacesEstablishedInThe1stCentury"; 0.009296875000000001
"http://dbpedia.org/class/yago/HostCitiesOfTheCommonwealthGames"; 0.009296875000000001
"http://dbpedia.org/class/yago/HostCitiesOfTheSummerOlympicGames"; 0.003984375
"http://dbpedia.org/resource/Louisville,_Kentucky"; 0.15000000000000002
"http://dbpedia.org/class/yago/CitiesInJeffersonCounty,Kentucky"; 0.004722222222222223
"http://dbpedia.org/class/yago/CitiesInKentucky"; 0.004722222222222223
"http://dbpedia.org/class/yago/CountySeat108547143"; 0.008736111111111113
"http://dbpedia.org/class/yago/CountySeatsInKentucky"; 0.004722222222222223
"http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1778"; 0.004722222222222223
"http://dbpedia.org/class/yago/KentuckyPopulatedPlacesOnTheOhioRiver"; 0.004722222222222223
"http://dbpedia.org/resource/Manchester"; 0.15000000000000002
"http://dbpedia.org/resource/NASA"; 0.15000000000000002
"http://dbpedia.org/class/yago/AdministrativeUnit108077292"; 0.028007500000000005
"http://dbpedia.org/class/yago/Unit108189659"; 0.06132742410714286
"http://dbpedia.org/class/yago/Agency108337324"; 0.02295
"http://dbpedia.org/class/yago/SpaceAgencies"; 0.0085
"http://www.wikidata.org/entity/Q327333"; 0.0085
"http://www.wikidata.org/entity/Q895526"; 0.0036125000000000003
"http://dbpedia.org/ontology/GovernmentAgency"; 0.0085
"http://dbpedia.org/class/yago/OrganizationsBasedInWashington,D.C."; 0.0085
"http://dbpedia.org/class/yago/GovernmentAgenciesEstablishedIn1958"; 0.0085
"http://dbpedia.org/resource/Norway"; 0.15000000000000002
"http://dbpedia.org/class/yago/Country108544813"; 0.07996467391304349
"http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1905"; 0.005312500000000001
"http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn872"; 0.005312500000000001
"http://www.wikidata.org/entity/Q6256"; 0.019963121118012423
"http://dbpedia.org/ontology/Country"; 0.019963121118012423
"http://dbpedia.org/class/yago/CountriesBorderingTheArcticOcean"; 0.005312500000000001
"http://dbpedia.org/class/yago/CountriesBorderingTheAtlanticOcean"; 0.010855978260869568
"http://dbpedia.org/class/yago/EuropeanCountries"; 0.005312500000000001
"http://dbpedia.org/class/yago/NordicCountries"; 0.005312500000000001
"http://dbpedia.org/class/yago/MemberStatesOfNATO"; 0.005312500000000001
"http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations"; 0.010855978260869568
"http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies"; 0.010855978260869568
"http://dbpedia.org/resource/Paul_the_Apostle"; 0.15000000000000002
"http://dbpedia.org/class/yago/1st-centuryChristianMartyrSaints"; 0.0022767857142857147
"http://dbpedia.org/class/yago/1st-centuryWriters"; 0.0022767857142857147
"http://dbpedia.org/class/yago/Advocate109774783"; 0.008443758649553572
"http://dbpedia.org/class/yago/AnatolianRomanCatholicSaints"; 0.0022767857142857147
"http://dbpedia.org/class/yago/AnglicanSaints"; 0.0022767857142857147
"http://dbpedia.org/class/yago/Apostle109799461"; 0.0042120535714285715
"http://dbpedia.org/class/yago/Believer109848489"; 0.00585703125
"http://dbpedia.org/class/yago/Believer109847727"; 0.00585703125
"http://dbpedia.org/class/yago/ReligiousPerson109628382"; 0.009045385044642858
"http://dbpedia.org/class/yago/Supporter110677713"; 0.007255262276785715
"http://dbpedia.org/class/yago/BiblicalApostles"; 0.0022767857142857147
"http://dbpedia.org/class/yago/Convert109962414"; 0.0042120535714285715
"http://dbpedia.org/class/yago/Correspondent109966554"; 0.0042120535714285715
"http://dbpedia.org/class/yago/Mystic110343554"; 0.0042120535714285715
"http://dbpedia.org/class/yago/ReligiousLeader110519494"; 0.0042120535714285715
"http://dbpedia.org/class/yago/Theologian110705615"; 0.0042120535714285715
"http://dbpedia.org/class/yago/ProphetsInChristianity"; 0.0022767857142857147
"http://dbpedia.org/class/yago/SaintsFromAnatolia"; 0.0022767857142857147
"http://dbpedia.org/class/yago/SaintsOfTheGoldenLegend"; 0.0022767857142857147
"http://dbpedia.org/class/yago/ShipwreckedPeople"; 0.0022767857142857147
"http://dbpedia.org/ontology/ChristianBishop"; 0.0022767857142857147
"http://dbpedia.org/ontology/Cleric"; 0.0042120535714285715
"http://dbpedia.org/class/yago/ChristianMystics"; 0.0022767857142857147
"http://dbpedia.org/class/yago/ChristianReligiousLeaders"; 0.0022767857142857147
"http://dbpedia.org/class/yago/ChristianWriters"; 0.0022767857142857147
"http://dbpedia.org/class/yago/ConvertsToChristianityFromJudaism"; 0.0022767857142857147
"http://dbpedia.org/class/yago/NewTestamentPeople"; 0.0022767857142857147
"http://dbpedia.org/class/yago/PeopleExecutedByDecapitation"; 0.0022767857142857147
"http://dbpedia.org/class/yago/PeopleExecutedByTheRomanEmpire"; 0.0022767857142857147
"http://dbpedia.org/class/yago/PeopleFromTarsus,Mersin"; 0.0022767857142857147
"http://dbpedia.org/class/yago/HellenisticJewishWriters"; 0.0022767857142857147
"http://dbpedia.org/class/yago/LetterWriters"; 0.0022767857142857147
"http://dbpedia.org/class/yago/Theologians"; 0.0022767857142857147
"http://dbpedia.org/resource/Ramires"; 0.15000000000000002
"http://dbpedia.org/class/yago/2009FIFAConfederationsCupPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/2011CopaAm%C3%A9ricaPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilInternationalFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilianExpatriateFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilianFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/Medalist110305062"; 0.008606250000000001
"http://dbpedia.org/class/yago/Winner110782940"; 0.010502812500000002
"http://dbpedia.org/class/yago/PrimeiraLigaPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/S.L.BenficaFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/CruzeiroEsporteClubePlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/ExpatriateFootballersInPortugal"; 0.0031875000000000007
"http://dbpedia.org/class/yago/FootballersAtThe2008SummerOlympics"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicBronzeMedalistsForBrazil"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicFootballersOfBrazil"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicMedalistsInFootball"; 0.0031875000000000007
"http://dbpedia.org/class/yago/JoinvilleEsporteClubePlayers"; 0.0031875000000000007
"http://dbpedia.org/resource/Red"; 0.15000000000000002
"http://dbpedia.org/ontology/Colour"; 0.1275
"http://dbpedia.org/resource/Roberto_Di_Matteo"; 0.15000000000000002
"http://dbpedia.org/class/yago/1998FIFAWorldCupPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/S.S.LazioPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/SerieAFootballers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/Swiss-ItalianPeople"; 0.0026020408163265306
"http://dbpedia.org/class/yago/SwissPeopleOfItalianDescent"; 0.0026020408163265306
"http://dbpedia.org/class/yago/SwissSuperLeaguePlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ExpatriateFootballManagersInEngland"; 0.0026020408163265306
"http://dbpedia.org/class/yago/FCAarauPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/FCSchaffhausenPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/FCZ%C3%BCrichPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/PeopleFromSchaffhausen"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ItalianExpatriateFootballers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ItalianFootballManagers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ItalianFootballers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ItalianPeopleOfSwissDescent"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ItalyInternationalFootballers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/MiltonKeynesDonsF.C.Managers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/UEFAEuro1996Players"; 0.0026020408163265306
"http://dbpedia.org/class/yago/WestBromwichAlbionF.C.Managers"; 0.0026020408163265306
"http://dbpedia.org/resource/Roy_Keane"; 0.15000000000000002
"http://dbpedia.org/class/yago/2002FIFAWorldCupPlayers"; 0.0032692307692307695
"http://dbpedia.org/class/yago/SunderlandA.F.C.Managers"; 0.0032692307692307695
"http://dbpedia.org/class/yago/CobhRamblersF.C.Players"; 0.0032692307692307695
"http://dbpedia.org/class/yago/ExpatriateFootballersInScotland"; 0.0032692307692307695
"http://dbpedia.org/class/yago/PeopleFromCork(city)"; 0.0032692307692307695
"http://dbpedia.org/class/yago/ManchesterUnitedF.C.Players"; 0.0032692307692307695
"http://dbpedia.org/resource/Steven_Gerrard"; 0.15000000000000002
"http://dbpedia.org/class/yago/PeopleFromHuyton"; 0.004112903225806453
"http://dbpedia.org/class/yago/PeopleFromWhiston,Merseyside"; 0.004112903225806453
"http://dbpedia.org/class/yago/UEFAEuro2000Players"; 0.004112903225806453
"http://dbpedia.org/resource/United_Nations"; 0.15000000000000002
"http://dbpedia.org/class/yago/PoliticalUnit108359949"; 0.023428125
"http://dbpedia.org/class/yago/State108168978"; 0.016848214285714286
"http://dbpedia.org/class/yago/OrganizationsBasedInNewYorkCity"; 0.009107142857142859
"http://dbpedia.org/class/yago/UnitedNations"; 0.009107142857142859
"http://dbpedia.org/resource/Uruguay"; 0.15000000000000002
"http://dbpedia.org/class/yago/SouthAmericanCountries"; 0.0055434782608695665
"http://dbpedia.org/class/yago/Spanish-speakingCountries"; 0.0055434782608695665
"http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1825"; 0.0055434782608695665
"http://dbpedia.org/class/yago/MemberStatesOfMercosur"; 0.0055434782608695665
"http://dbpedia.org/class/yago/MemberStatesOfTheUnionOfSouthAmericanNations"; 0.0055434782608695665
"http://dbpedia.org/resource/Wembley_Stadium_(1923)"; 0.15000000000000002
"http://dbpedia.org/ontology/ArchitecturalStructure"; 0.08199843750000001
"http://dbpedia.org/ontology/SportFacility"; 0.05896875
"http://dbpedia.org/ontology/Stadium"; 0.031875
"http://dbpedia.org/resource/Crisp,_North_Carolina"; 0.15000000000000002
"http://dbpedia.org/class/yago/PopulatedPlacesInEdgecombeCounty,NorthCarolina"; 0.011590909090909093
"http://dbpedia.org/resource/Sherwood,_Nottingham"; 0.15000000000000002
"http://dbpedia.org/class/yago/DistrictsOfNottingham"; 0.012750000000000003
